PROV_NM,SUBM,Teacher_Gender,ACHIEVEMENTS1,MIDTERM1,FINAL1,NAT_MARK,Year-DOB,Month-DOB,NAT_MARK_range,NAT_MARK_range_encoded
2,0,0,25.0,13.0,28.0,43.8,2006,10,0-60,0
2,0,0,28.5,13.0,18.5,41.6,2007,4,0-60,0
2,0,0,29.0,19.0,42.5,57.1,2007,10,0-60,0
2,0,0,27.5,20.0,37.5,53.7,2007,11,0-60,0
2,0,0,29.5,20.0,47.5,59.7,2007,7,0-60,0
2,0,0,29.0,20.0,46.5,58.6,2007,6,0-60,0
2,0,0,23.0,12.0,10.5,42.4,2006,9,0-60,0
2,0,0,29.0,20.0,41.0,53.7,2007,4,0-60,0
2,0,0,30.0,20.0,45.5,58.9,2007,8,0-60,0
2,0,0,28.0,17.5,29.0,46.9,2007,6,0-60,0
2,0,0,25.0,12.0,27.0,40.8,2007,9,0-60,0
2,0,0,29.0,19.5,41.0,51.3,2007,5,0-60,0
2,0,0,28.0,18.0,39.5,46.3,2007,12,0-60,0
2,0,0,26.5,16.0,38.0,48.5,2007,9,0-60,0
2,0,0,28.0,19.0,32.5,44.5,2007,11,0-60,0
2,0,0,24.5,12.5,22.5,40.8,2007,11,0-60,0
2,0,0,30.0,20.0,50.0,67.2,2007,9,60-70,1
2,0,0,20.0,5.5,9.0,34.300000000000004,2006,12,0-60,0
2,0,0,30.0,20.0,48.0,62.3,2007,6,60-70,1
2,0,0,30.0,18.5,41.5,57.5,2007,11,0-60,0
2,0,0,24.0,15.0,26.0,43.8,2007,7,0-60,0
2,0,0,30.0,12.0,18.5,41.6,2007,4,0-60,0
2,0,0,29.5,20.0,41.0,55.3,2007,4,0-60,0
2,0,0,29.5,20.0,47.0,61.2,2007,3,60-70,1
2,0,0,30.0,20.0,48.5,66.7,2007,4,60-70,1
2,0,0,25.0,16.0,33.0,43.8,2006,3,0-60,0
2,0,0,28.5,17.0,31.5,57.5,2007,6,0-60,0
2,0,0,30.0,20.0,42.5,60.0,2007,10,0-60,0
2,0,0,30.0,13.0,17.0,39.9,2006,8,0-60,0
2,0,0,29.5,20.0,43.0,57.8,2007,9,0-60,0
2,0,0,27.0,18.5,37.5,44.5,2007,12,0-60,0
2,0,0,29.0,20.0,47.0,60.0,2007,3,0-60,0
2,0,0,30.0,20.0,48.0,69.9,2007,10,60-70,1
2,0,0,29.5,18.0,46.0,60.0,2007,10,0-60,0
2,0,0,27.5,14.0,18.5,43.8,2007,12,0-60,0
2,0,0,27.0,18.0,35.0,49.5,2007,8,0-60,0
2,0,0,28.0,13.0,19.0,39.9,2007,11,0-60,0
2,0,0,22.0,16.5,28.5,45.1,2007,5,0-60,0
2,0,0,30.0,13.0,17.0,41.6,2007,3,0-60,0
2,0,0,25.0,15.0,23.0,37.9,2007,5,0-60,0
2,0,0,28.5,20.0,46.5,52.5,2007,6,0-60,0
2,0,0,26.0,17.0,31.5,42.4,2006,12,0-60,0
2,0,0,30.0,20.0,43.5,58.2,2007,9,0-60,0
2,0,0,27.0,15.0,28.5,40.8,2007,5,0-60,0
0,0,0,28.8,20.0,47.0,61.6,2008,11,60-70,1
0,0,0,29.5,18.4,47.0,50.8,2007,3,0-60,0
0,0,0,30.0,18.8,48.5,59.3,2008,1,0-60,0
0,0,0,30.0,20.0,50.0,60.8,2007,7,60-70,1
0,0,0,30.0,19.2,45.0,59.3,2007,7,0-60,0
0,0,0,23.1,13.5,39.0,32.7,2007,5,0-60,0
0,0,0,27.3,16.6,43.0,46.9,2007,3,0-60,0
0,0,0,27.4,15.9,39.0,45.8,2007,5,0-60,0
0,0,0,30.0,18.4,48.0,60.4,2007,4,60-70,1
0,0,0,30.0,20.0,48.5,61.9,2007,7,60-70,1
0,0,0,29.7,18.4,50.0,50.4,2007,10,0-60,0
0,0,0,30.0,19.8,50.0,54.1,2007,4,0-60,0
0,0,0,28.8,19.8,47.0,50.8,2007,3,0-60,0
0,0,0,30.0,20.0,50.0,63.2,2007,3,60-70,1
0,0,0,29.2,19.8,48.5,50.4,2007,5,0-60,0
0,0,0,25.3,14.7,37.5,36.8,2006,11,0-60,0
0,0,0,30.0,20.0,50.0,63.2,2007,12,60-70,1
2,0,0,28.0,16.0,36.5,48.5,2007,11,0-60,0
2,0,0,30.0,20.0,48.0,55.6,2008,1,0-60,0
2,0,0,29.0,18.0,45.0,56.0,2007,12,0-60,0
2,0,0,30.0,19.5,46.5,59.7,2007,8,0-60,0
2,0,0,28.0,17.0,44.0,45.1,2007,4,0-60,0
2,0,0,29.5,19.5,48.0,63.6,2007,2,60-70,1
2,0,0,29.5,19.5,48.0,60.8,2007,8,60-70,1
2,0,0,25.0,14.0,32.0,45.8,2007,2,0-60,0
2,0,0,30.0,19.0,44.5,60.0,2007,8,0-60,0
2,0,0,27.0,16.0,27.5,43.1,2007,6,0-60,0
2,0,0,27.0,17.5,38.5,54.5,2007,11,0-60,0
2,0,0,27.0,13.5,21.5,42.4,2007,4,0-60,0
2,0,0,28.0,17.5,45.0,58.2,2007,8,0-60,0
2,0,0,29.0,19.0,48.0,67.7,2008,1,60-70,1
2,0,0,30.0,19.0,47.0,55.6,2007,2,0-60,0
2,0,0,29.0,16.0,31.0,45.8,2007,4,0-60,0
2,0,0,29.0,17.0,41.0,46.9,2007,4,0-60,0
2,0,0,29.5,20.0,47.5,56.0,2008,2,0-60,0
2,0,0,29.0,17.5,46.5,56.4,2007,8,0-60,0
2,0,0,26.0,11.5,41.0,43.1,2007,11,0-60,0
2,0,0,29.0,19.5,48.5,59.7,2007,7,0-60,0
2,0,0,26.0,17.5,41.0,45.8,2007,12,0-60,0
2,0,0,27.0,18.0,38.5,52.5,2007,8,0-60,0
2,0,0,28.0,18.0,46.5,60.0,2007,2,0-60,0
2,0,0,30.0,19.5,50.0,67.2,2007,11,60-70,1
2,0,0,29.0,19.0,45.0,51.3,2007,12,0-60,0
2,0,0,29.5,19.5,49.0,61.9,2007,8,60-70,1
2,0,0,27.0,15.5,32.0,44.5,2007,11,0-60,0
2,0,0,28.5,16.5,44.0,52.1,2007,9,0-60,0
2,0,0,28.0,18.5,38.0,59.3,2008,2,0-60,0
2,0,0,27.0,16.0,29.5,39.0,2007,4,0-60,0
2,0,0,28.0,15.5,38.0,51.3,2007,9,0-60,0
2,0,0,26.0,14.0,38.0,45.1,2007,2,0-60,0
2,0,0,28.0,16.5,36.0,49.5,2007,9,0-60,0
2,0,0,28.0,18.5,44.5,46.3,2007,2,0-60,0
2,0,0,29.0,19.5,37.0,56.4,2007,3,0-60,0
2,0,0,28.5,17.0,34.0,50.4,2007,12,0-60,0
2,0,0,29.0,18.5,46.5,59.3,2008,1,0-60,0
2,0,0,29.0,19.0,41.0,47.5,2007,2,0-60,0
2,0,0,27.0,16.5,29.5,43.1,2007,9,0-60,0
2,0,0,29.5,19.5,42.0,52.9,2007,12,0-60,0
2,0,0,27.0,13.5,29.5,50.4,2007,8,0-60,0
2,0,0,26.0,9.5,37.5,45.8,2007,12,0-60,0
2,0,0,30.0,19.0,48.0,53.7,2007,4,0-60,0
2,0,0,24.0,12.5,24.5,39.0,2007,8,0-60,0
2,0,0,27.5,15.5,33.0,43.8,2007,11,0-60,0
2,0,0,29.0,19.0,47.0,51.3,2007,11,0-60,0
2,0,0,29.0,19.0,43.0,53.7,2007,7,0-60,0
2,0,0,29.5,19.5,47.0,54.9,2007,9,0-60,0
2,0,0,27.0,14.5,32.0,48.0,2007,11,0-60,0
2,0,0,25.0,17.0,33.5,41.6,2008,1,0-60,0
2,0,0,26.0,16.0,23.0,41.6,2007,8,0-60,0
2,0,0,29.0,19.0,42.5,57.5,2007,10,0-60,0
2,0,0,28.0,14.0,34.5,45.8,2008,1,0-60,0
2,0,0,29.5,18.5,48.0,48.5,2008,1,0-60,0
2,0,0,28.0,17.5,33.5,50.4,2007,10,0-60,0
2,0,0,28.0,16.0,43.0,54.5,2008,1,0-60,0
2,0,0,30.0,19.5,49.5,59.3,2007,7,0-60,0
2,0,0,29.0,19.5,44.0,56.7,2007,11,0-60,0
2,0,0,29.0,18.0,43.0,57.8,2007,6,0-60,0
2,0,0,29.0,19.0,46.0,58.2,2007,8,0-60,0
2,0,0,28.0,18.5,33.0,51.3,2007,7,0-60,0
2,0,0,29.0,16.0,40.5,49.0,2007,1,0-60,0
2,0,0,27.0,14.5,28.5,36.8,2007,2,0-60,0
2,0,0,27.5,15.0,33.0,49.9,2007,10,0-60,0
2,0,0,30.0,20.0,47.0,70.5,2007,7,70-80,2
2,0,0,30.0,19.5,48.5,65.3,2007,11,60-70,1
2,0,0,29.0,18.5,46.0,53.7,2007,10,0-60,0
2,0,0,27.0,13.5,39.5,49.0,2007,4,0-60,0
2,0,0,30.0,20.0,50.0,70.5,2007,6,70-80,2
2,0,0,29.0,17.5,37.0,47.5,2007,1,0-60,0
2,0,0,25.5,15.5,19.0,39.9,2007,8,0-60,0
2,0,0,30.0,20.0,46.0,62.7,2007,3,60-70,1
2,0,0,29.0,20.0,43.0,57.1,2007,4,0-60,0
2,0,0,30.0,20.0,49.0,64.9,2007,12,60-70,1
2,0,0,30.0,19.5,50.0,65.8,2007,10,60-70,1
2,0,0,29.0,20.0,47.0,65.3,2007,12,60-70,1
2,0,0,24.0,17.5,31.0,40.8,2008,1,0-60,0
2,0,0,29.0,19.5,46.0,54.5,2007,8,0-60,0
2,0,0,29.0,19.0,49.0,61.2,2007,6,60-70,1
2,0,0,29.0,19.5,47.0,56.0,2007,3,0-60,0
2,0,0,27.0,12.5,20.5,39.9,2007,6,0-60,0
2,0,0,28.0,17.5,31.5,52.5,2007,9,0-60,0
2,0,0,26.0,16.5,38.5,39.9,2008,1,0-60,0
2,0,0,29.0,19.5,45.0,54.9,2007,6,0-60,0
2,0,0,29.0,19.0,45.0,56.0,2007,10,0-60,0
2,0,0,30.0,19.5,48.5,61.6,2007,12,60-70,1
2,0,0,24.0,12.5,0.0,44.5,2008,1,0-60,0
2,0,0,27.0,18.5,35.0,40.8,2007,12,0-60,0
2,0,0,25.0,12.5,42.0,42.4,2008,1,0-60,0
2,0,0,27.0,17.5,43.5,36.8,2007,12,0-60,0
1,0,1,28.0,13.0,19.0,40.8,2007,9,0-60,0
1,0,1,30.0,20.0,42.0,60.0,2007,7,0-60,0
1,0,1,25.0,13.5,22.0,39.9,2007,11,0-60,0
1,0,1,27.0,13.0,31.0,25.9,2006,4,0-60,0
1,0,1,17.0,14.5,16.0,21.7,2006,6,0-60,0
1,0,1,29.0,19.0,46.0,57.8,2007,10,0-60,0
1,0,1,30.0,19.0,50.0,65.8,2007,6,60-70,1
1,0,1,30.0,20.0,46.0,64.9,2007,12,60-70,1
1,0,1,27.0,15.0,33.5,41.6,2008,6,0-60,0
1,0,1,27.0,17.0,31.0,37.9,2007,9,0-60,0
1,0,1,29.0,19.0,47.0,64.0,2007,3,60-70,1
1,0,1,25.0,15.0,30.0,35.6,2007,11,0-60,0
1,0,1,23.0,8.0,23.5,39.9,2007,10,0-60,0
1,0,1,0.0,0.0,0.0,0.0,2007,2,0-60,0
1,0,1,30.0,19.0,44.0,61.9,2007,4,60-70,1
1,0,1,30.0,18.0,37.0,60.8,2007,5,60-70,1
1,0,1,30.0,20.0,49.0,68.3,2007,3,60-70,1
1,0,1,28.0,16.0,22.0,51.7,2007,4,0-60,0
1,0,1,22.0,9.0,22.0,36.8,2007,4,0-60,0
1,0,1,29.0,19.5,43.0,58.9,2008,1,0-60,0
1,0,1,30.0,19.5,40.5,58.2,2007,5,0-60,0
1,0,1,28.0,14.0,25.0,43.1,2007,3,0-60,0
1,0,1,26.0,17.0,24.0,39.9,2007,5,0-60,0
1,0,1,22.0,10.5,27.5,41.6,2007,12,0-60,0
1,0,1,30.0,18.0,43.0,59.3,2007,3,0-60,0
1,0,1,30.0,20.0,40.0,62.3,2007,10,60-70,1
1,0,1,29.0,18.5,35.0,51.7,2007,12,0-60,0
1,0,1,29.0,19.0,46.0,63.6,2007,4,60-70,1
1,0,1,26.0,17.0,27.0,47.5,2007,8,0-60,0
1,0,1,27.0,15.0,38.0,37.9,2007,2,0-60,0
1,0,1,25.0,12.0,35.0,35.6,2007,5,0-60,0
1,0,1,30.0,20.0,42.0,61.6,2007,9,60-70,1
1,0,1,22.0,10.5,28.0,36.8,2007,12,0-60,0
1,0,1,25.0,9.0,26.0,32.7,2007,5,0-60,0
1,0,1,26.0,17.0,19.0,35.6,2007,4,0-60,0
1,0,1,26.0,13.0,21.0,40.8,2007,7,0-60,0
1,0,1,29.0,18.5,33.0,42.4,2007,10,0-60,0
1,0,1,22.0,8.0,32.0,32.7,2006,3,0-60,0
1,0,1,28.0,17.0,31.0,52.9,2007,1,0-60,0
1,0,1,27.0,15.0,29.0,41.6,2007,10,0-60,0
1,0,1,30.0,19.5,48.0,55.3,2007,1,0-60,0
1,0,1,25.0,15.0,29.0,32.7,2007,11,0-60,0
1,0,1,22.0,16.0,42.0,43.8,2007,11,0-60,0
1,0,1,30.0,20.0,50.0,68.3,2007,9,60-70,1
1,0,1,23.0,10.0,10.0,36.8,2007,9,0-60,0
1,0,1,28.0,18.0,38.0,53.3,2007,6,0-60,0
1,0,1,24.0,13.0,26.0,40.8,2007,12,0-60,0
1,0,1,29.0,19.0,41.0,53.7,2007,12,0-60,0
1,0,1,28.0,16.0,26.0,48.0,2007,9,0-60,0
1,0,1,28.0,15.0,32.0,47.5,2007,4,0-60,0
1,0,1,22.0,11.0,36.0,39.0,2007,11,0-60,0
1,0,1,29.0,18.0,38.0,58.9,2007,3,0-60,0
1,0,1,28.0,14.0,41.0,36.8,2007,12,0-60,0
1,0,1,29.0,19.0,35.0,49.0,2007,1,0-60,0
1,0,1,28.0,17.0,23.0,42.4,2008,1,0-60,0
1,0,1,26.0,14.0,23.0,43.8,2007,11,0-60,0
1,0,1,30.0,19.0,45.0,56.4,2007,10,0-60,0
1,0,1,23.0,15.5,15.0,39.0,2007,9,0-60,0
1,0,1,29.0,18.0,46.0,59.7,2007,2,0-60,0
1,0,1,27.0,18.0,35.0,48.0,2007,7,0-60,0
1,0,1,30.0,20.0,49.0,60.4,2007,2,60-70,1
1,0,1,25.0,10.0,25.0,39.0,2007,7,0-60,0
1,0,1,21.0,4.0,5.0,30.9,2007,11,0-60,0
1,0,1,28.0,17.5,34.5,43.1,2007,10,0-60,0
1,0,1,30.0,19.0,45.0,55.6,2007,11,0-60,0
1,0,1,22.0,12.0,36.0,37.9,2008,1,0-60,0
1,0,1,29.0,17.0,35.0,47.5,2007,2,0-60,0
1,0,1,22.0,8.5,14.0,39.0,2008,3,0-60,0
1,0,1,30.0,18.0,33.0,57.8,2008,1,0-60,0
1,0,1,21.0,5.0,9.0,37.9,2008,1,0-60,0
1,0,1,19.0,11.0,32.0,42.4,2007,11,0-60,0
1,0,1,30.0,19.0,50.0,55.3,2007,5,0-60,0
1,0,1,28.0,19.0,47.5,65.3,2007,9,60-70,1
1,0,1,28.0,15.0,22.0,44.5,2007,5,0-60,0
1,0,1,18.0,6.0,21.0,0.0,2007,10,0-60,0
1,0,1,26.0,11.0,15.0,37.9,2007,10,0-60,0
1,0,1,29.0,14.0,17.0,35.6,2007,6,0-60,0
1,0,1,29.0,18.0,41.0,58.6,2007,2,0-60,0
1,0,1,28.0,18.5,38.0,57.5,2007,10,0-60,0
1,0,1,29.0,17.0,37.0,56.0,2006,9,0-60,0
1,0,1,26.0,16.5,18.0,37.9,2007,8,0-60,0
1,0,1,24.0,9.0,21.0,39.9,2007,1,0-60,0
1,0,1,28.0,18.0,34.0,50.4,2007,12,0-60,0
1,0,1,29.0,17.0,35.0,65.3,2007,7,60-70,1
1,0,1,24.0,8.0,20.0,40.8,2007,8,0-60,0
1,0,1,29.0,15.0,30.0,56.4,2007,4,0-60,0
1,0,1,29.0,18.5,32.5,47.5,2007,10,0-60,0
1,0,1,27.0,15.0,23.0,46.3,2007,5,0-60,0
1,0,1,26.0,12.0,22.0,44.5,2007,5,0-60,0
1,0,1,28.0,19.0,33.0,53.3,2007,7,0-60,0
1,0,1,30.0,19.0,45.0,53.3,2007,11,0-60,0
1,0,1,27.0,16.5,21.0,48.5,2007,11,0-60,0
1,0,1,27.0,15.0,23.0,46.3,2007,6,0-60,0
1,0,1,23.0,14.0,25.0,45.1,2008,1,0-60,0
1,0,1,30.0,18.0,41.0,51.3,2007,7,0-60,0
1,0,1,26.0,6.0,16.0,35.6,2007,10,0-60,0
1,0,1,28.0,17.0,37.0,52.1,2007,7,0-60,0
1,0,1,24.0,5.0,21.0,35.6,2007,10,0-60,0
1,0,1,26.0,12.5,33.0,46.9,2007,2,0-60,0
1,0,1,30.0,20.0,47.0,61.2,2008,4,60-70,1
1,0,1,27.0,13.0,40.0,32.7,2007,5,0-60,0
1,0,1,22.0,7.0,37.0,25.9,2007,5,0-60,0
1,0,1,29.0,13.5,40.0,56.0,2008,2,0-60,0
1,0,1,29.0,17.0,43.0,57.8,2007,9,0-60,0
1,0,1,27.0,18.0,40.0,50.4,2007,8,0-60,0
1,0,1,27.0,17.0,42.0,0.0,2007,9,0-60,0
1,0,1,29.0,17.0,35.0,50.8,2007,12,0-60,0
1,0,1,27.0,18.0,36.0,45.8,2007,8,0-60,0
1,0,1,27.0,16.0,22.0,43.1,2007,4,0-60,0
1,0,1,28.0,16.5,30.0,42.4,2007,5,0-60,0
1,0,1,28.0,15.0,37.0,46.9,2007,6,0-60,0
1,0,1,30.0,19.0,43.0,56.4,2007,8,0-60,0
1,0,1,27.0,18.0,42.0,48.0,2007,10,0-60,0
1,0,1,30.0,20.0,50.0,74.0,2007,4,70-80,2
1,0,1,29.0,18.0,34.0,56.7,2007,1,0-60,0
1,0,1,27.0,17.5,44.0,57.5,2007,11,0-60,0
1,0,1,25.0,17.0,24.5,47.5,2008,1,0-60,0
1,0,1,30.0,20.0,42.0,62.3,2007,10,60-70,1
1,0,1,27.0,19.0,36.0,56.4,2007,2,0-60,0
1,0,1,27.0,17.5,36.0,48.5,2008,1,0-60,0
1,0,1,27.0,17.5,36.0,52.1,2007,6,0-60,0
1,0,1,28.0,16.5,28.0,54.1,2007,12,0-60,0
1,0,1,29.0,16.5,40.0,47.5,2007,8,0-60,0
1,0,1,23.0,9.0,16.0,36.8,2008,5,0-60,0
1,0,1,17.0,8.5,21.0,34.300000000000004,2007,11,0-60,0
1,0,1,23.0,16.0,41.0,0.0,2006,10,0-60,0
1,0,1,29.0,18.0,41.0,57.8,2007,5,0-60,0
1,0,1,28.0,16.0,28.0,45.8,2007,7,0-60,0
1,0,1,30.0,19.0,49.0,67.2,2007,11,60-70,1
1,0,1,29.0,18.0,36.0,48.0,2007,9,0-60,0
1,0,1,27.0,16.0,29.0,50.8,2007,4,0-60,0
1,0,1,27.0,16.5,37.0,44.5,2007,2,0-60,0
1,0,1,28.0,16.0,26.0,46.9,2008,1,0-60,0
1,0,1,27.0,16.0,29.5,41.6,2007,11,0-60,0
1,0,1,26.0,17.0,31.0,56.4,2007,3,0-60,0
1,0,1,30.0,18.5,43.0,63.2,2007,2,60-70,1
1,0,1,30.0,19.0,33.0,58.9,2007,5,0-60,0
1,0,1,30.0,19.0,48.0,59.7,2007,2,0-60,0
1,0,1,26.0,16.5,43.0,39.9,2007,12,0-60,0
1,0,1,27.0,18.0,37.0,56.0,2007,10,0-60,0
1,0,1,29.0,18.0,41.0,49.9,2007,4,0-60,0
1,0,1,29.0,19.5,43.0,65.3,2007,9,60-70,1
1,0,1,24.0,18.0,31.0,39.9,2007,5,0-60,0
1,0,1,27.0,15.0,32.0,50.4,2008,1,0-60,0
1,0,1,28.0,17.0,40.0,36.8,2007,6,0-60,0
1,0,1,23.0,7.0,16.0,32.7,2007,5,0-60,0
1,0,1,25.0,4.0,23.5,32.7,2007,1,0-60,0
1,0,1,27.0,14.0,19.0,49.0,2007,8,0-60,0
1,0,1,24.0,12.0,30.0,47.5,2007,9,0-60,0
1,0,1,30.0,20.0,49.0,59.7,2007,7,0-60,0
1,0,1,22.0,8.0,8.0,34.300000000000004,2007,10,0-60,0
1,0,1,28.0,15.0,30.0,48.0,2007,4,0-60,0
1,0,1,28.0,8.0,28.0,34.300000000000004,2008,1,0-60,0
1,0,1,26.0,6.5,32.5,34.300000000000004,2005,8,0-60,0
1,0,1,29.0,16.0,43.0,54.9,2007,8,0-60,0
1,0,1,24.0,13.0,23.0,39.0,2008,1,0-60,0
1,0,1,29.0,16.0,38.0,50.4,2008,1,0-60,0
1,0,1,29.0,17.0,35.0,48.0,2007,7,0-60,0
1,0,1,28.0,18.0,34.0,56.0,2007,10,0-60,0
1,0,1,29.0,18.0,37.0,56.4,2007,8,0-60,0
1,0,1,23.0,15.0,29.0,47.5,2007,8,0-60,0
1,0,1,28.0,15.0,34.0,50.4,2007,12,0-60,0
1,0,1,26.0,11.5,25.0,42.4,2007,12,0-60,0
1,0,1,29.0,18.0,42.0,57.5,2007,9,0-60,0
1,0,1,30.0,17.0,39.0,58.9,2007,12,0-60,0
1,0,1,28.0,19.0,33.0,52.5,2007,6,0-60,0
1,0,1,29.0,16.5,38.0,50.4,2007,2,0-60,0
1,0,1,30.0,19.0,48.0,58.2,2007,7,0-60,0
1,0,1,29.0,17.0,34.0,50.4,2007,9,0-60,0
1,0,1,22.0,5.0,26.0,28.8,2007,8,0-60,0
1,0,1,26.0,10.0,28.0,30.9,2007,8,0-60,0
1,0,1,25.0,11.0,31.0,43.8,2007,6,0-60,0
1,0,1,22.0,8.5,21.0,39.9,2007,9,0-60,0
1,0,1,28.0,17.0,36.0,52.5,2007,10,0-60,0
1,0,1,25.0,14.0,25.0,39.0,2007,3,0-60,0
1,0,1,29.0,17.5,43.5,53.7,2007,6,0-60,0
1,0,1,27.0,17.0,20.0,51.3,2007,10,0-60,0
1,0,1,29.0,18.0,41.0,58.2,2008,7,0-60,0
1,0,1,28.0,17.0,32.5,51.3,2007,5,0-60,0
1,0,1,29.0,18.0,30.0,48.5,2007,12,0-60,0
1,0,0,30.0,17.0,35.0,52.1,2007,1,0-60,0
1,0,0,27.0,14.0,21.0,43.1,2008,1,0-60,0
1,0,0,30.0,20.0,49.0,71.8,2007,7,70-80,2
1,0,0,30.0,20.0,50.0,71.2,2007,6,70-80,2
1,0,0,30.0,19.5,41.0,56.4,2007,8,0-60,0
1,0,0,28.0,17.0,25.5,46.3,2007,2,0-60,0
1,0,0,30.0,20.0,49.0,54.1,2007,8,0-60,0
1,0,0,30.0,20.0,49.5,62.7,2008,1,60-70,1
1,0,0,26.0,17.0,36.0,39.9,2007,6,0-60,0
1,0,0,30.0,20.0,45.0,56.4,2007,12,0-60,0
1,0,0,30.0,20.0,46.5,53.7,2007,12,0-60,0
1,0,0,30.0,20.0,50.0,75.8,2007,6,70-80,2
1,0,0,30.0,19.0,38.5,51.7,2007,8,0-60,0
1,0,0,29.0,18.5,30.0,45.1,2007,11,0-60,0
1,0,0,30.0,19.0,42.5,51.3,2007,9,0-60,0
1,0,0,29.0,16.0,28.0,44.5,2007,2,0-60,0
1,0,0,29.5,17.0,43.0,51.7,2007,11,0-60,0
1,0,0,27.5,18.0,27.0,45.1,2007,8,0-60,0
1,0,0,29.0,18.0,29.5,51.7,2007,11,0-60,0
1,0,0,30.0,19.5,48.0,58.9,2007,9,0-60,0
1,0,0,30.0,18.0,36.5,46.3,2007,7,0-60,0
1,0,0,30.0,20.0,50.0,66.2,2007,2,60-70,1
1,0,0,30.0,20.0,46.0,58.9,2007,11,0-60,0
1,0,0,29.5,20.0,40.0,58.2,2007,9,0-60,0
1,0,0,30.0,20.0,38.0,49.0,2007,9,0-60,0
1,0,0,30.0,20.0,45.0,58.2,2007,6,0-60,0
1,0,0,28.0,19.0,46.0,57.5,2007,11,0-60,0
1,0,0,30.0,20.0,37.5,51.7,2007,9,0-60,0
1,0,0,29.0,18.0,22.5,41.6,2008,1,0-60,0
1,0,0,29.0,18.0,41.0,50.8,2008,1,0-60,0
1,0,0,26.5,14.0,24.5,46.3,2007,9,0-60,0
1,0,0,30.0,20.0,48.0,69.9,2007,7,60-70,1
1,0,0,30.0,20.0,50.0,63.2,2007,1,60-70,1
1,0,0,26.0,18.0,44.0,39.9,2007,8,0-60,0
1,0,0,29.0,19.0,31.5,43.1,2007,2,0-60,0
1,0,0,30.0,20.0,43.5,56.0,2007,6,0-60,0
1,0,0,30.0,19.5,49.0,62.7,2006,4,60-70,1
1,0,0,30.0,19.0,42.0,52.9,2007,4,0-60,0
1,0,0,30.0,20.0,42.0,49.0,2006,7,0-60,0
1,0,0,30.0,19.0,49.5,72.5,2007,4,70-80,2
1,0,0,27.0,16.5,25.0,44.5,2007,6,0-60,0
1,0,0,28.0,16.5,32.5,41.6,2007,11,0-60,0
1,0,0,27.5,18.5,34.5,54.9,2007,11,0-60,0
1,0,0,30.0,20.0,48.0,55.3,2007,3,0-60,0
1,0,0,30.0,17.0,19.0,39.0,2007,2,0-60,0
1,0,0,29.5,17.0,33.5,46.9,2007,7,0-60,0
1,0,0,30.0,20.0,49.5,66.2,2007,6,60-70,1
1,0,0,26.0,13.0,15.0,45.8,2008,2,0-60,0
1,0,0,30.0,19.0,31.5,41.6,2007,3,0-60,0
1,0,0,30.0,20.0,50.0,69.4,2007,5,60-70,1
1,0,0,29.0,18.0,24.5,37.9,2007,3,0-60,0
1,0,0,29.5,18.5,42.0,48.5,2007,9,0-60,0
1,0,0,29.5,19.5,31.0,52.9,2007,3,0-60,0
1,0,0,28.5,19.0,46.0,49.0,2007,3,0-60,0
1,0,0,28.5,19.5,43.5,0.0,2007,11,0-60,0
1,0,0,30.0,16.0,39.0,48.0,2007,10,0-60,0
1,0,0,29.5,20.0,46.5,48.0,2007,10,0-60,0
1,0,0,30.0,20.0,47.0,60.8,2007,4,60-70,1
1,0,0,27.0,17.0,37.0,54.1,2007,6,0-60,0
1,0,0,30.0,19.5,50.0,58.2,2007,4,0-60,0
1,0,0,30.0,20.0,50.0,65.3,2007,5,60-70,1
1,0,0,30.0,20.0,48.0,59.3,2007,9,0-60,0
1,0,0,27.0,17.5,28.5,0.0,2007,9,0-60,0
1,0,0,28.0,18.0,34.5,46.3,2008,1,0-60,0
1,0,0,30.0,20.0,45.0,60.0,2007,9,0-60,0
1,0,0,23.5,18.0,23.5,30.9,2007,10,0-60,0
1,0,0,30.0,20.0,49.5,64.0,2007,11,60-70,1
1,0,0,30.0,20.0,43.5,55.6,2007,6,0-60,0
1,0,0,27.5,17.0,16.0,43.8,2007,12,0-60,0
1,0,0,30.0,19.5,42.5,58.2,2007,3,0-60,0
1,0,0,28.0,17.5,34.5,48.0,2007,10,0-60,0
1,0,0,30.0,19.0,40.5,50.8,2007,4,0-60,0
1,0,0,30.0,18.0,35.0,45.8,2007,11,0-60,0
1,0,0,25.0,14.5,16.5,49.5,2007,7,0-60,0
1,0,0,25.5,18.0,33.0,41.6,2007,11,0-60,0
1,0,0,30.0,19.0,39.0,50.8,2007,5,0-60,0
1,0,0,30.0,20.0,43.0,57.5,2007,9,0-60,0
1,0,0,29.0,17.5,24.0,43.1,2007,6,0-60,0
1,0,0,30.0,19.0,41.5,54.5,2007,11,0-60,0
1,0,0,30.0,16.0,24.0,42.4,2007,9,0-60,0
1,0,0,29.0,17.0,23.5,41.6,2007,12,0-60,0
1,0,0,30.0,18.5,38.5,49.5,2007,6,0-60,0
1,0,0,28.5,17.0,22.0,42.4,2008,1,0-60,0
1,0,0,30.0,20.0,48.0,58.2,2007,3,0-60,0
1,0,0,29.0,20.0,41.5,58.2,2007,4,0-60,0
1,0,0,28.0,18.0,29.0,40.8,2007,11,0-60,0
1,0,0,30.0,17.0,40.0,53.3,2008,1,0-60,0
1,0,0,30.0,19.5,41.0,52.1,2007,9,0-60,0
